gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15,0,0,0,0,0,0
1071246,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071246?gameHash=33aa0b78150c91b5,WC,2019-W,43751.25373,G,2,9.19,6,Red,Top,Langx,Royal Never Give Up,Mordekaiser,Pantheon,Akali,Elise,Gangplank,Kalista,42.73333333,0,6,4,7,23,18,1,0,0,0,0,0,0,7.86695,0.1404056162,0.09360374415,0.9594383775,0,7.182016667,3,4,0,1,0,0,0,0,0,0,0,,1,12.92113333,0,0,7,10,0,22.39533333,1,2,27599,645.8424337,0.3235787228,0.2290631655,21,0.4914196568,0.1213872832,2,0.04680187207,5,5, , ,18134,295.5032761,17125,0.0820668693,320,30,24,0,8.190327613,3020,3755,-735,4907,5642,-735,4179,4909,-730,67,77,-10,121,132,-11,0,0,0,0,0,0
1071246,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071246?gameHash=33aa0b78150c91b5,WC,2019-W,43751.25373,G,2,9.19,7,Red,Jungle,Karsa,Royal Never Give Up,Lee Sin,Pantheon,Akali,Elise,Gangplank,Kalista,42.73333333,0,2,1,11,23,18,0,0,0,0,0,1,0,7.86695,0.04680187207,0.1170046802,0.9594383775,1,7.182016667,3,4,2,3,2,0,0,0,1,0,0,,1,12.92113333,0,0,7,10,0,22.39533333,1,2,9647,225.74883,0.1131042407,0.1513171118,34,0.7956318253,0.1965317919,14,0.3276131045,19,19, , ,13848,195.2068643,15337,0.06823545277,44,138,78,8,4.258970359,3217,3420,-203,4820,5206,-386,3328,3346,-18,54,56,-2,85,78,7,0,0,0,0,0,0
1071246,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071246?gameHash=33aa0b78150c91b5,WC,2019-W,43751.25373,G,2,9.19,8,Red,Middle,xiaohu,Royal Never Give Up,Zoe,Pantheon,Akali,Elise,Gangplank,Kalista,42.73333333,0,3,2,10,23,18,0,0,0,0,0,0,0,7.86695,0.07020280811,0.1170046802,0.9594383775,0,7.182016667,3,4,0,0,0,0,0,0,0,0,0,,1,12.92113333,0,0,7,10,0,22.39533333,1,2,18692,437.4102964,0.2191504578,0.1749166488,10,0.2340093604,0.05780346821,20,0.4680187207,7,7, , ,15149,225.6514821,13825,-0.3541666667,268,12,12,0,6.55226209,3784,4073,-289,5726,6565,-839,4629,4762,-133,86,92,-6,134,136,-2,0,0,0,0,0,0
1071246,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071246?gameHash=33aa0b78150c91b5,WC,2019-W,43751.25373,G,2,9.19,9,Red,ADC,Uzi,Royal Never Give Up,Xayah,Pantheon,Akali,Elise,Gangplank,Kalista,42.73333333,0,11,5,8,23,18,2,1,0,0,1,0,0,7.86695,0.2574102964,0.07020280811,0.9594383775,0,7.182016667,3,4,0,0,0,0,0,0,0,0,0,,1,12.92113333,0,0,7,10,0,22.39533333,1,2,22661,530.2886115,0.265684171,0.3312975936,17,0.3978159126,0.09826589595,38,0.8892355694,4,4, , ,23770,427.3909516,22683,0.1191143498,407,71,61,10,11.18564743,3969,3238,731,6771,5204,1567,3501,2986,515,82,68,14,146,117,29,0,0,0,0,0,0
1071246,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071246?gameHash=33aa0b78150c91b5,WC,2019-W,43751.25373,G,2,9.19,10,Red,Support,Ming,Royal Never Give Up,Blitzcrank,Pantheon,Akali,Elise,Gangplank,Kalista,42.73333333,0,1,6,12,23,18,0,0,0,0,0,1,0,7.86695,0.02340093604,0.02340093604,0.9594383775,0,7.182016667,3,4,0,0,0,0,0,0,0,0,0,,1,12.92113333,0,0,7,10,0,22.39533333,1,2,6694,156.6458658,0.0784824077,0.1134054803,91,2.129485179,0.5260115607,18,0.4212168487,30,30, , ,11758,146.298908,11200,0.1827040195,22,0,0,0,0.5148205928,2342,2006,336,4132,3259,873,2902,2172,730,1,2,-1,6,2,4,0,0,0,0,0,0
1071246,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071246?gameHash=33aa0b78150c91b5,WC,2019-W,43751.25373,G,2,9.19,100,Blue,Team,Team,SK Telecom T1, ,Morgana,Ryze,Kayle,LeBlanc,Karma,42.73333333,1,18,23,45,18,23, , , , ,0,0,1,7.86695,0.4212168487,0.5382215289,0.9594383775,0,7.182016667,4,3,4,2,1,0,2,1,0,1,1,14.08528333,0,12.92113333,1,1,10,7,1,22.39533333,2,1,82138,1922.106084, , ,211,4.937597504,1,67,1.567862715,59,64,0.4383561644,0.35,82715,1291.361934,79333,-0.01049510041,1112,284,173,29,32.66770671,16492,16332,160,25876,26356,-480,18175,18539,-364,295,290,5,465,492,-27,0,0,0,0,0,0
1071246,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071246?gameHash=33aa0b78150c91b5,WC,2019-W,43751.25373,G,2,9.19,200,Red,Team,Team,Royal Never Give Up, ,Pantheon,Akali,Elise,Gangplank,Kalista,42.73333333,0,23,18,48,23,18, , , , ,1,1,0,7.86695,0.5382215289,0.4212168487,0.9594383775,1,7.182016667,3,4,2,4,2,0,0,0,1,0,0,14.08528333,1,12.92113333,0,0,7,10,0,22.39533333,1,2,85293,1995.936037, , ,173,4.048361934,1,92,2.152886115,65,65,0.5147058824,0.3783783784,82659,1290.051482,80170,0.01049510041,1061,251,175,18,30.70202808,16332,16492,-160,26356,25876,480,18539,18175,364,290,295,-5,492,465,27,0,0,0,0,0,0
1071259,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071259?gameHash=8acc215e58d7108d&tab=overview,WC,2019-W,43751.32987,G,2,9.19,1,Blue,Top,Bwipo,Fnatic,Shen,Rumble,Qiyana,Rakan,Vayne,Gangplank,39.06666667,1,7,6,11,23,12,1,0,0,0,0,0,0,3.587016667,0.1791808874,0.05119453925,0.8959044369,0,7.388816667,2,4,0,1,0,0,0,0,0,0,0,,0,13.79025,0,0,8,5,,,0,0,13406,343.1569966,0.1414164856,0.209688807,18,0.4607508532,0.1285714286,9,0.2303754266,6,7, , ,15476,266.6887372,13720,-0.1361861097,261,13,4,0,7.013651877,3004,3876,-872,4581,6450,-1869,3672,4269,-597,58,80,-22,94,109,-15,0,0,0,0,0,0
1071259,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071259?gameHash=8acc215e58d7108d&tab=overview,WC,2019-W,43751.32987,G,2,9.19,2,Blue,Jungle,Broxah,Fnatic,Lee Sin,Rumble,Qiyana,Rakan,Vayne,Gangplank,39.06666667,1,6,1,7,23,12,1,0,0,0,0,0,0,3.587016667,0.1535836177,0.1023890785,0.8959044369,1,7.388816667,2,4,1,3,0,1,0,0,1,0,0,,0,13.79025,0,0,8,5,,,0,0,11952,305.9385666,0.1260786093,0.1757558437,27,0.6911262799,0.1928571429,22,0.5631399317,15,16, , ,13790,223.5317406,11975,0.0232312566,48,164,126,6,5.42662116,2858,3379,-521,4216,5145,-929,3202,3168,34,50,52,-2,79,75,4,0,0,0,0,0,0
1071259,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071259?gameHash=8acc215e58d7108d&tab=overview,WC,2019-W,43751.32987,G,2,9.19,3,Blue,Middle,Nemesis,Fnatic,Akali,Rumble,Qiyana,Rakan,Vayne,Gangplank,39.06666667,1,4,0,10,23,12,0,0,0,0,0,0,0,3.587016667,0.1023890785,0.07679180887,0.8959044369,0,7.388816667,2,4,0,0,0,0,0,0,0,0,0,,0,13.79025,0,0,8,5,,,0,0,23475,600.8959044,0.2476318066,0.2306805511,17,0.4351535836,0.1214285714,12,0.3071672355,6,6, , ,16519,293.3866894,14550,0.03318777293,290,31,20,8,8.216723549,3040,3277,-237,4849,6096,-1247,3767,4268,-501,69,86,-17,127,145,-18,0,0,0,0,0,0
1071259,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071259?gameHash=8acc215e58d7108d&tab=overview,WC,2019-W,43751.32987,G,2,9.19,4,Blue,ADC,Rekkles,Fnatic,Garen,Rumble,Qiyana,Rakan,Vayne,Gangplank,39.06666667,1,3,3,8,23,12,1,0,0,0,0,1,0,3.587016667,0.07679180887,0.07679180887,0.8959044369,0,7.388816667,2,4,0,0,0,0,0,0,0,0,0,,0,13.79025,0,0,8,5,,,0,0,5679,145.3668942,0.05990632714,0.2037917973,44,1.126279863,0.3142857143,23,0.5887372014,11,11, , ,15183,259.1887372,12575,-0.1439114391,309,2,0,2,7.960750853,3078,3616,-538,5241,5160,81,2818,3082,-264,56,80,-24,109,116,-7,0,0,0,0,0,0
1071259,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071259?gameHash=8acc215e58d7108d&tab=overview,WC,2019-W,43751.32987,G,2,9.19,5,Blue,Support,Hylissang,Fnatic,Yuumi,Rumble,Qiyana,Rakan,Vayne,Gangplank,39.06666667,1,3,2,17,23,12,0,0,0,0,1,0,0,3.587016667,0.07679180887,0,0.8959044369,0,7.388816667,2,4,0,0,0,0,0,0,0,0,0,,0,13.79025,0,0,8,5,,,0,0,40286,1031.211604,0.4249667715,0.1800830009,34,0.8703071672,0.2428571429,18,0.4607508532,10,10, , ,14005,229.0351536,11625,0.2490931076,94,0,0,0,2.406143345,3022,2366,656,4520,3520,1000,2616,2888,-272,18,5,13,34,7,27,0,0,0,0,0,0
1071259,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071259?gameHash=8acc215e58d7108d&tab=overview,WC,2019-W,43751.32987,G,2,9.19,6,Red,Top,Huni,Clutch Gaming,Tristana,Pantheon,Twisted Fate,Syndra,Kayle,LeBlanc,39.06666667,0,2,6,7,12,23,0,0,0,0,0,0,0,3.587016667,0.05119453925,0.1791808874,0.8959044369,0,7.388816667,4,2,1,0,0,1,0,0,0,0,1,,1,13.79025,1,1,5,8,,,0,0,22203,568.3361775,0.2149225125,0.2672149703,8,0.204778157,0.04469273743,19,0.4863481229,5,5, , ,15870,276.7740614,15725,0.1361861097,316,24,17,0,8.703071672,3876,3004,872,6450,4581,1869,4269,3672,597,80,58,22,109,94,15,0,0,0,0,0,0
1071259,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071259?gameHash=8acc215e58d7108d&tab=overview,WC,2019-W,43751.32987,G,2,9.19,7,Red,Jungle,Lira,Clutch Gaming,Elise,Pantheon,Twisted Fate,Syndra,Kayle,LeBlanc,39.06666667,0,4,2,5,12,23,1,0,0,0,0,0,0,3.587016667,0.1023890785,0.1535836177,0.8959044369,0,7.388816667,4,2,3,1,0,1,2,0,0,1,1,,1,13.79025,1,1,5,8,,,0,0,21174,541.996587,0.2049619096,0.1647046031,43,1.100682594,0.2402234637,25,0.6399317406,17,18, , ,11722,170.596587,11700,-0.0232312566,40,133,88,3,4.428327645,3379,2858,521,5145,4216,929,3168,3202,-34,52,50,2,75,79,-4,0,0,0,0,0,0
1071259,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071259?gameHash=8acc215e58d7108d&tab=overview,WC,2019-W,43751.32987,G,2,9.19,8,Red,Middle,Damonte,Clutch Gaming,Orianna,Pantheon,Twisted Fate,Syndra,Kayle,LeBlanc,39.06666667,0,3,3,5,12,23,0,0,0,0,0,0,0,3.587016667,0.07679180887,0.1023890785,0.8959044369,0,7.388816667,4,2,0,0,0,0,0,0,0,0,1,,1,13.79025,1,1,5,8,,,0,0,32666,836.1604096,0.3162031615,0.2368671566,18,0.4607508532,0.1005586592,5,0.1279863481,7,7, , ,14642,245.3406143,14075,-0.03318777293,263,32,32,0,7.551194539,3277,3040,237,6096,4849,1247,4268,3767,501,86,69,17,145,127,18,0,0,0,0,0,0
1071259,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071259?gameHash=8acc215e58d7108d&tab=overview,WC,2019-W,43751.32987,G,2,9.19,9,Red,ADC,Cody Sun,Clutch Gaming,Lucian,Pantheon,Twisted Fate,Syndra,Kayle,LeBlanc,39.06666667,0,3,5,3,12,23,0,0,0,0,0,0,0,3.587016667,0.07679180887,0.07679180887,0.8959044369,0,7.388816667,4,2,0,0,0,0,0,0,0,0,1,,1,13.79025,1,1,5,8,,,0,0,14510,371.4163823,0.1404551482,0.2316032443,14,0.3583617747,0.0782122905,16,0.409556314,5,5, , ,14429,239.8883959,14525,0.1439114391,278,29,26,0,7.858361775,3616,3078,538,5160,5241,-81,3082,2818,264,80,56,24,116,109,7,0,0,0,0,0,0
1071259,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071259?gameHash=8acc215e58d7108d&tab=overview,WC,2019-W,43751.32987,G,2,9.19,10,Red,Support,Vulcan,Clutch Gaming,Bard,Pantheon,Twisted Fate,Syndra,Kayle,LeBlanc,39.06666667,0,0,7,10,12,23,0,0,0,0,0,0,1,3.587016667,0,0.07679180887,0.8959044369,0,7.388816667,4,2,0,0,0,0,0,0,0,0,1,,1,13.79025,1,1,5,8,,,0,0,12754,326.4675768,0.1234572681,0.09961002565,96,2.457337884,0.5363128492,17,0.4351535836,24,26, , ,9088,103.1733788,9050,-0.2490931076,27,4,0,0,0.7935153584,2366,3022,-656,3520,4520,-1000,2888,2616,272,5,18,-13,7,34,-27,0,0,0,0,0,0
1071259,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071259?gameHash=8acc215e58d7108d&tab=overview,WC,2019-W,43751.32987,G,2,9.19,100,Blue,Team,Team,Fnatic, ,Rumble,Qiyana,Rakan,Vayne,Gangplank,39.06666667,1,23,12,53,23,12, , , , ,1,1,0,3.587016667,0.5887372014,0.3071672355,0.8959044369,1,7.388816667,2,4,1,4,0,1,0,0,1,0,0,11.78786667,0,13.79025,0,0,8,5,,,0,0,94798,2426.569966, , ,140,3.583617747,1,84,2.150170648,48,50,0.5652173913,0.2549019608,74973,1271.831058,64445,-0.009728227301,1002,210,150,16,31.02389078,15002,16514,-1512,23407,26371,-2964,16075,17675,-1600,251,303,-52,443,452,-9,0,0,0,0,0,0
1071259,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071259?gameHash=8acc215e58d7108d&tab=overview,WC,2019-W,43751.32987,G,2,9.19,200,Red,Team,Team,Clutch Gaming, ,Pantheon,Twisted Fate,Syndra,Kayle,LeBlanc,39.06666667,0,12,23,30,12,23, , , , ,0,0,1,3.587016667,0.3071672355,0.5887372014,0.8959044369,0,7.388816667,4,2,4,1,0,2,2,0,0,1,1,11.78786667,1,13.79025,1,1,5,8,,,0,0,103307,2644.377133, , ,179,4.581911263,1,82,2.098976109,58,61,0.6734693878,0.5384615385,65751,1035.773038,65075,0.009728227301,924,222,163,3,29.33447099,16514,15002,1512,26371,23407,2964,17675,16075,1600,303,251,52,452,443,9,0,0,0,0,0,0
1071266,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071266?gameHash=5c500a277d7c55e3,WC,2019-W,43751.37322,G,2,9.19,1,Blue,Top,Impact,Team Liquid,Gangplank,Kayle,Qiyana,Syndra,Fiora,Jayce,33.78333333,0,0,4,5,11,17,0,0,0,0,0,0,0,5.071616667,0,0.1184015787,0.8288110508,0,9.835183333,2,3,0,0,0,0,0,0,0,0,1,,0,14.4515,1,1,5,11,0,30.99605,0,1,14685,434.6817958,0.2897478395,0.2036657171,12,0.3552047361,0.1121495327,4,0.1184015787,2,3, , ,11889,221.3612235,11608,-0.2008679479,236,4,0,0,7.104094721,3402,3141,261,5420,5234,186,5097,4611,486,75,81,-6,122,121,1,0,0,0,0,0,0
1071266,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071266?gameHash=5c500a277d7c55e3,WC,2019-W,43751.37322,G,2,9.19,2,Blue,Jungle,Xmithie,Team Liquid,Gragas,Kayle,Qiyana,Syndra,Fiora,Jayce,33.78333333,0,4,4,3,11,17,0,0,0,0,0,0,0,5.071616667,0.1184015787,0.05920078934,0.8288110508,0,9.835183333,2,3,0,2,0,0,0,0,0,0,1,,0,14.4515,1,1,5,11,0,30.99605,0,1,9382,277.7109028,0.185115031,0.1586204267,14,0.4144055254,0.1308411215,8,0.2368031574,8,10, , ,10235,172.4021707,9950,-0.04662576687,22,132,96,4,4.558460779,3646,3612,34,4891,5464,-573,3736,3709,27,55,67,-12,77,98,-21,0,0,0,0,0,0
1071266,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071266?gameHash=5c500a277d7c55e3,WC,2019-W,43751.37322,G,2,9.19,3,Blue,Middle,Jensen,Team Liquid,Akali,Kayle,Qiyana,Syndra,Fiora,Jayce,33.78333333,0,1,1,3,11,17,0,0,0,0,0,0,0,5.071616667,0.02960039467,0.177602368,0.8288110508,0,9.835183333,2,3,0,0,0,0,0,0,0,0,1,,0,14.4515,1,1,5,11,0,30.99605,0,1,8630,255.451406,0.170277416,0.2128980952,14,0.4144055254,0.1308411215,2,0.05920078934,4,5, , ,12228,231.3957573,12275,-0.1575984991,247,20,12,5,7.903305377,3126,3717,-591,4768,5865,-1097,4551,4713,-162,71,97,-26,102,142,-40,0,0,0,0,0,0
1071266,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071266?gameHash=5c500a277d7c55e3,WC,2019-W,43751.37322,G,2,9.19,4,Blue,ADC,Doublelift,Team Liquid,Xayah,Kayle,Qiyana,Syndra,Fiora,Jayce,33.78333333,0,4,4,3,11,17,0,0,0,0,0,1,0,5.071616667,0.1184015787,0.08880118402,0.8288110508,0,9.835183333,2,3,2,1,0,1,0,1,0,0,1,,0,14.4515,1,1,5,11,0,30.99605,0,1,12944,383.1475086,0.2553963932,0.3036150616,15,0.4440059201,0.1401869159,14,0.4144055254,4,4, , ,15559,329.9946719,15000,0.07972270364,312,40,20,4,10.41933892,3619,3191,428,5990,5196,794,3476,3223,253,76,74,2,130,122,8,0,0,0,0,0,0
1071266,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071266?gameHash=5c500a277d7c55e3,WC,2019-W,43751.37322,G,2,9.19,5,Blue,Support,CoreJJ,Team Liquid,Rakan,Kayle,Qiyana,Syndra,Fiora,Jayce,33.78333333,0,2,4,5,11,17,0,0,0,0,1,0,0,5.071616667,0.05920078934,0.05920078934,0.8288110508,0,9.835183333,2,3,0,0,0,0,0,0,0,0,1,,0,14.4515,1,1,5,11,0,30.99605,0,1,5041,149.2155895,0.09946332031,0.1212006994,52,1.539220523,0.4859813084,18,0.5328071041,14,16, , ,8861,131.7312284,8750,0.08955223881,21,0,0,0,0.6216082881,2484,2201,283,4678,3172,1506,2418,2833,-415,2,6,-4,8,7,1,0,0,0,0,0,0
1071266,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071266?gameHash=5c500a277d7c55e3,WC,2019-W,43751.37322,G,2,9.19,6,Red,Top,TheShy,Invictus Gaming,Vladimir,Jarvan IV,Pantheon,Galio,LeBlanc,Kled,33.78333333,1,4,2,7,17,11,0,0,0,0,0,0,0,5.071616667,0.1184015787,0,0.8288110508,0,9.835183333,3,2,0,0,0,0,0,0,0,0,0,,1,14.4515,0,0,11,5,1,30.99605,1,0,18205,538.875185,0.2770633266,0.2454238042,12,0.3552047361,0.1111111111,3,0.08880118402,0,0, , ,15007,313.6552541,14200,0.2008679479,268,35,22,1,8.968919586,3141,3402,-261,5234,5420,-186,4611,5097,-486,81,75,6,121,122,-1,0,0,0,0,0,0
1071266,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071266?gameHash=5c500a277d7c55e3,WC,2019-W,43751.37322,G,2,9.19,7,Red,Jungle,Leyan,Invictus Gaming,Olaf,Jarvan IV,Pantheon,Galio,LeBlanc,Kled,33.78333333,1,2,3,3,17,11,0,0,0,0,0,0,1,5.071616667,0.05920078934,0.1184015787,0.8288110508,1,9.835183333,3,2,2,0,1,0,0,1,0,0,0,,1,14.4515,0,0,11,5,1,30.99605,1,0,8996,266.2851505,0.1369108314,0.1594956411,8,0.2368031574,0.07407407407,21,0.6216082881,7,8, , ,11297,203.8377898,10425,0.04662576687,35,135,92,10,5.032067094,3612,3646,-34,5464,4891,573,3709,3736,-27,67,55,12,98,77,21,0,0,0,0,0,0
1071266,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071266?gameHash=5c500a277d7c55e3,WC,2019-W,43751.37322,G,2,9.19,8,Red,Middle,RooKie,Invictus Gaming,Orianna,Jarvan IV,Pantheon,Galio,LeBlanc,Kled,33.78333333,1,6,1,7,17,11,0,0,0,0,0,0,0,5.071616667,0.177602368,0.02960039467,0.8288110508,0,9.835183333,3,2,0,0,0,0,0,0,0,0,0,,1,14.4515,0,0,11,5,1,30.99605,1,0,21031,622.5259003,0.3200724428,0.2487590213,13,0.3848051307,0.1203703704,7,0.2072027627,8,9, , ,15151,317.9177109,14375,0.1575984991,274,30,24,4,8.99851998,3717,3126,591,5865,4768,1097,4713,4551,162,97,71,26,142,102,40,0,0,0,0,0,0
1071266,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071266?gameHash=5c500a277d7c55e3,WC,2019-W,43751.37322,G,2,9.19,9,Red,ADC,JackeyLove,Invictus Gaming,Kai'Sa,Jarvan IV,Pantheon,Galio,LeBlanc,Kled,33.78333333,1,3,2,5,17,11,0,0,0,0,0,0,0,5.071616667,0.08880118402,0.1184015787,0.8288110508,0,9.835183333,3,2,1,2,0,0,0,1,0,0,0,,1,14.4515,0,0,11,5,1,30.99605,1,0,12512,370.3601381,0.1904211119,0.248527409,13,0.3848051307,0.1203703704,11,0.3256043414,6,6, , ,15141,317.621707,13850,-0.07972270364,295,38,22,8,9.856931426,3191,3619,-428,5196,5990,-794,3223,3476,-253,74,76,-2,122,130,-8,0,0,0,0,0,0
1071266,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071266?gameHash=5c500a277d7c55e3,WC,2019-W,43751.37322,G,2,9.19,10,Red,Support,Baolan,Invictus Gaming,Fiddlesticks,Jarvan IV,Pantheon,Galio,LeBlanc,Kled,33.78333333,1,2,3,8,17,11,1,0,0,0,0,0,0,5.071616667,0.05920078934,0.05920078934,0.8288110508,0,9.835183333,3,2,0,0,0,0,0,0,0,0,0,,1,14.4515,0,0,11,5,1,30.99605,1,0,4963,146.9067588,0.07553228728,0.09779412446,62,1.83522447,0.5740740741,11,0.3256043414,21,22, , ,8633,124.9823384,8000,-0.08955223881,18,0,0,0,0.5328071041,2201,2484,-283,3172,4678,-1506,2833,2418,415,6,2,4,7,8,-1,0,0,0,0,0,0
1071266,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071266?gameHash=5c500a277d7c55e3,WC,2019-W,43751.37322,G,2,9.19,100,Blue,Team,Team,Team Liquid, ,Kayle,Qiyana,Syndra,Fiora,Jayce,33.78333333,0,11,17,19,11,17, , , , ,1,1,0,5.071616667,0.3256043414,0.5032067094,0.8288110508,0,9.835183333,2,3,2,3,0,1,0,1,0,0,1,14.13,0,14.4515,1,1,5,11,0,30.99605,0,1,50682,1500.207203, , ,107,3.16724223,1,46,1.361618155,32,38,0.5,0.375,58772,1086.885052,57583,-0.05517043392,838,196,128,13,30.60680809,16277,15862,415,25747,24931,816,19278,19089,189,279,325,-46,439,490,-51,0,0,0,0,0,0
1071266,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071266?gameHash=5c500a277d7c55e3,WC,2019-W,43751.37322,G,2,9.19,200,Red,Team,Team,Invictus Gaming, ,Jarvan IV,Pantheon,Galio,LeBlanc,Kled,33.78333333,1,17,11,30,17,11, , , , ,0,0,1,5.071616667,0.5032067094,0.3256043414,0.8288110508,1,9.835183333,3,2,3,2,1,0,0,2,0,0,0,14.13,1,14.4515,0,0,11,5,1,30.99605,1,0,65707,1944.953133, , ,108,3.196842625,1,53,1.568820918,42,45,0.6315789474,0.4202898551,65229,1278.0148,60850,0.05517043392,890,238,160,23,33.38924519,15862,16277,-415,24931,25747,-816,19089,19278,-189,325,279,46,490,439,51,0,0,0,0,0,0
1071272,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071272?gameHash=610427b8d9806cad,WC,2019-W,43751.41416,G,2,9.19,1,Blue,Top,Ziv,AHQ e-Sports Club,Rumble,Renekton,Gragas,LeBlanc,Vladimir,Irelia,27.6,0,3,1,3,6,9,0,0,0,0,0,1,0,11.68925,0.1086956522,0.07246376812,0.5434782609,0,6.5357,1,3,0,0,0,0,0,0,0,0,0,,1,15.55446667,0,0,1,9,0,23.055,0,1,11164,404.4927536,0.3668989089,0.2639287033,12,0.4347826087,0.1188118812,2,0.07246376812,3,3, , ,9944,227.9043478,9110,-0.005255090869,202,4,1,0,7.463768116,3102,3386,-284,4766,5363,-597,4636,4699,-63,82,88,-6,110,115,-5,0,0,0,0,0,0
1071272,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071272?gameHash=610427b8d9806cad,WC,2019-W,43751.41416,G,2,9.19,2,Blue,Jungle,Alex,AHQ e-Sports Club,Jarvan IV,Renekton,Gragas,LeBlanc,Vladimir,Irelia,27.6,0,0,3,4,6,9,0,0,0,0,0,1,0,11.68925,0,0.07246376812,0.5434782609,0,6.5357,1,3,1,1,0,1,0,0,0,0,0,,1,15.55446667,0,0,1,9,0,23.055,0,1,2781,100.7608696,0.09139608256,0.1830737471,13,0.4710144928,0.1287128713,16,0.5797101449,11,13, , ,8017,158.0855072,7725,-0.07176287051,27,116,81,4,5.18115942,3013,3292,-279,4627,4925,-298,3172,3333,-161,55,67,-12,81,92,-11,0,0,0,0,0,0
1071272,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071272?gameHash=610427b8d9806cad,WC,2019-W,43751.41416,G,2,9.19,3,Blue,Middle,Rainbow,AHQ e-Sports Club,Qiyana,Renekton,Gragas,LeBlanc,Vladimir,Irelia,27.6,0,2,1,1,6,9,0,0,0,0,1,0,0,11.68925,0.07246376812,0.1086956522,0.5434782609,0,6.5357,1,3,0,1,0,0,0,0,0,0,0,,1,15.55446667,0,0,1,9,0,23.055,0,1,8195,296.9202899,0.2693243066,0.1912557484,25,0.9057971014,0.2475247525,5,0.1811594203,10,11, , ,8212,165.1507246,7925,-0.3617571059,169,4,4,0,6.268115942,2967,3606,-639,4674,6409,-1735,4077,5144,-1067,73,101,-28,105,163,-58,0,0,0,0,0,0
